ANNO;CODICE_MESE;NOME_MESE;CODICE_PRODOTTO;NOME_PRODOTTO;PREZZO;IVA;ACCISA;NETTO
2016;2;Febbraio;3;Gasolio riscaldamento;1019,56;183,86;403,21;432,49
2016;2;Febbraio;5;GPL;556,62;100,38;147,27;308,98
2016;2;Febbraio;6;O.C. fluido BTZ;696,86;63,35;166,84;466,67
2016;2;Febbraio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;2;Febbraio;8;O.C. denso BTZ;233,18;0,00;31,39;201,79
2016;3;Marzo;1;Benzina;1388,15;250,32;728,40;409,43
2016;3;Marzo;2;Diesel;1225,10;220,92;617,40;386,78
2016;3;Marzo;3;Gasolio riscaldamento;1050,78;189,48;403,21;458,09
2016;3;Marzo;5;GPL;541,88;97,71;147,27;296,89
2016;3;Marzo;6;O.C. fluido BTZ;693,72;63,07;166,84;463,81
2016;3;Marzo;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;3;Marzo;8;O.C. denso BTZ;248,16;0,00;31,39;216,77
2016;4;Aprile;1;Benzina;1420,94;256,23;728,40;436,30
2016;4;Aprile;2;Diesel;1237,68;223,19;617,40;397,09
2016;4;Aprile;3;Gasolio riscaldamento;1054,46;190,15;403,21;461,10
2016;4;Aprile;5;GPL;546,85;98,61;147,27;300,97
2016;4;Aprile;6;O.C. fluido BTZ;691,15;62,83;166,84;461,48
2016;4;Aprile;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;4;Aprile;8;O.C. denso BTZ;256,01;0,00;31,39;224,62
2016;5;Maggio;1;Benzina;1452,65;261,96;728,40;462,30
2016;5;Maggio;2;Diesel;1276,22;230,14;617,40;428,68
2016;5;Maggio;3;Gasolio riscaldamento;1100,28;198,41;403,21;498,66
2016;5;Maggio;5;GPL;551,17;99,39;147,27;304,51
2016;5;Maggio;6;O.C. fluido BTZ;724,73;65,89;166,84;492,00
2016;5;Maggio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;5;Maggio;8;O.C. denso BTZ;286,55;0,00;31,39;255,16
2016;6;Giugno;1;Benzina;1479,16;266,74;728,40;484,02
2016;6;Giugno;2;Diesel;1319,02;237,86;617,40;463,76
2016;6;Giugno;3;Gasolio riscaldamento;1130,88;203,93;403,21;523,74
2016;6;Giugno;5;GPL;559,72;100,93;147,27;311,51
2016;6;Giugno;6;O.C. fluido BTZ;751,22;68,29;166,84;516,09
2016;6;Giugno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;6;Giugno;8;O.C. denso BTZ;319,61;0,00;31,39;288,22
2016;7;Luglio;1;Benzina;1456,54;262,65;728,40;465,48
2016;7;Luglio;2;Diesel;1306,53;235,60;617,40;453,52
2016;7;Luglio;3;Gasolio riscaldamento;1104,92;199,25;403,21;502,46
2016;7;Luglio;5;GPL;562,90;101,51;147,27;314,13
2016;7;Luglio;6;O.C. fluido BTZ;743,35;67,58;166,84;508,93
2016;7;Luglio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;7;Luglio;8;O.C. denso BTZ;327,36;0,00;31,39;295,97
2016;8;Agosto;1;Benzina;1433,05;258,42;728,40;446,23
2016;8;Agosto;2;Diesel;1288,19;232,30;617,40;438,49
2016;8;Agosto;3;Gasolio riscaldamento;1092,96;197,09;403,21;492,66
2016;8;Agosto;5;GPL;561,12;101,18;147,27;312,66
2016;8;Agosto;6;O.C. fluido BTZ;749,06;68,10;166,84;514,12
2016;8;Agosto;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;8;Agosto;8;O.C. denso BTZ;312,40;0,00;31,39;281,01
2016;9;Settembre;1;Benzina;1453,71;262,15;728,40;463,17
2016;9;Settembre;2;Diesel;1300,44;234,51;617,40;448,54
2016;9;Settembre;3;Gasolio riscaldamento;1112,46;200,61;403,21;508,65
2016;9;Settembre;5;GPL;561,58;101,27;147,27;313,04
2016;9;Settembre;6;O.C. fluido BTZ;761,21;69,20;166,84;525,17
2016;9;Settembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;9;Settembre;8;O.C. denso BTZ;328,25;0,00;31,39;296,86
2016;10;Ottobre;1;Benzina;1473,91;265,79;728,40;479,73
2016;10;Ottobre;2;Diesel;1320,99;238,21;617,40;465,38
2016;10;Ottobre;3;Gasolio riscaldamento;1148,59;207,12;403,21;538,26
2016;10;Ottobre;5;GPL;565,73;102,02;147,27;316,44
2016;10;Ottobre;6;O.C. fluido BTZ;781,64;71,06;166,84;543,74
2016;10;Ottobre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;10;Ottobre;8;O.C. denso BTZ;354,63;0,00;31,39;323,24
2016;11;Novembre;1;Benzina;1475,43;266,06;728,40;480,97
2016;11;Novembre;2;Diesel;1327,16;239,32;617,40;470,44
2016;11;Novembre;3;Gasolio riscaldamento;1127,09;203,24;403,21;520,64
2016;11;Novembre;5;GPL;580,10;104,61;147,27;328,22
2016;11;Novembre;6;O.C. fluido BTZ;758,21;68,93;166,84;522,44
2016;11;Novembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;11;Novembre;8;O.C. denso BTZ;338,77;0,00;31,39;307,38
2016;12;Dicembre;1;Benzina;1495,98;269,76;728,40;497,82
2016;12;Dicembre;2;Diesel;1351,85;243,78;617,40;490,68
2016;12;Dicembre;3;Gasolio riscaldamento;1177,34;212,31;403,21;561,82
2016;12;Dicembre;5;GPL;585,02;105,49;147,27;332,26
2016;12;Dicembre;6;O.C. fluido BTZ;767,97;69,81;166,84;531,32
2016;12;Dicembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;12;Dicembre;8;O.C. denso BTZ;390,95;0,00;31,39;359,56
2016;13;Anno;1;Benzina;1444,03;260,40;728,40;455,24
2016;13;Anno;2;Diesel;1282,11;231,20;617,40;433,51
2016;13;Anno;3;Gasolio riscaldamento;1096,18;197,67;403,21;495,30
2016;13;Anno;5;GPL;563,88;101,68;147,27;314,93
2016;13;Anno;6;O.C. fluido BTZ;735,97;66,91;166,84;502,22
2016;13;Anno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2016;13;Anno;8;O.C. denso BTZ;302,96;0,00;31,39;271,57
2016;14;Primo Trimestre;1;Benzina;1394,48;251,46;728,40;414,62
2016;14;Primo Trimestre;2;Diesel;1217,32;219,52;617,40;380,40
2016;14;Primo Trimestre;3;Gasolio riscaldamento;1033,30;186,33;403,21;443,76
2016;14;Primo Trimestre;5;GPL;563,97;101,70;147,27;315,00
2016;14;Primo Trimestre;6;O.C. fluido BTZ;700,04;63,64;166,84;469,56
2016;14;Primo Trimestre;8;O.C. denso BTZ;238,51;0,00;31,39;207,12
2016;15;Secondo Trimestre;1;Benzina;1450,94;261,65;728,40;460,89
2016;15;Secondo Trimestre;2;Diesel;1277,62;230,39;617,40;429,83
2016;15;Secondo Trimestre;3;Gasolio riscaldamento;1095,26;197,51;403,21;494,54
2016;15;Secondo Trimestre;5;GPL;552,56;99,64;147,27;305,65
2016;15;Secondo Trimestre;6;O.C. fluido BTZ;722,39;65,67;166,84;489,88
2016;15;Secondo Trimestre;8;O.C. denso BTZ;287,38;0,00;31,39;255,99
2016;16;Terzo Trimestre;1;Benzina;1447,70;261,06;728,40;458,24
2016;16;Terzo Trimestre;2;Diesel;1298,36;234,13;617,40;446,83
2016;16;Terzo Trimestre;3;Gasolio riscaldamento;1103,35;198,97;403,21;501,17
2016;16;Terzo Trimestre;5;GPL;561,87;101,32;147,27;313,28
2016;16;Terzo Trimestre;6;O.C. fluido BTZ;751,10;68,28;166,84;515,98
2016;16;Terzo Trimestre;8;O.C. denso BTZ;322,61;0,00;31,39;291,22
2016;17;Quarto Trimestre;1;Benzina;1481,84;267,22;728,40;486,22
2016;17;Quarto Trimestre;2;Diesel;1333,40;240,45;617,40;475,55
2016;17;Quarto Trimestre;3;Gasolio riscaldamento;1151,27;207,60;403,21;540,46
2016;17;Quarto Trimestre;5;GPL;576,92;104,03;147,27;325,62
2016;17;Quarto Trimestre;6;O.C. fluido BTZ;769,39;69,94;166,84;532,61
2016;17;Quarto Trimestre;8;O.C. denso BTZ;361,70;0,00;31,39;330,31
2017;1;Gennaio;1;Benzina;1544,11;278,45;728,40;537,27
2017;1;Gennaio;2;Diesel;1398,15;252,13;617,40;528,62
2017;1;Gennaio;3;Gasolio riscaldamento;1204,25;217,16;403,21;583,88
2017;1;Gennaio;5;GPL;602,08;108,57;147,27;346,24
2017;1;Gennaio;6;O.C. fluido BTZ;791,91;71,99;166,84;553,07
2017;1;Gennaio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2017;1;Gennaio;8;O.C. denso BTZ;418,29;0,00;31,39;386,90
2017;2;Febbraio;1;Benzina;1549,83;279,48;728,40;541,95
2017;2;Febbraio;2;Diesel;1399,85;252,43;617,40;530,02
2017;2;Febbraio;3;Gasolio riscaldamento;1209,79;218,16;403,21;588,43
2017;2;Febbraio;5;GPL;631,78;113,93;147,27;370,58
2017;2;Febbraio;6;O.C. fluido BTZ;797,45;72,50;166,84;558,11
2017;2;Febbraio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2017;2;Febbraio;8;O.C. denso BTZ;404,54;0,00;31,39;373,15
2017;3;Marzo;1;Benzina;1540,37;277,77;728,40;534,20
2017;3;Marzo;2;Diesel;1393,97;251,37;617,40;525,20
2017;3;Marzo;3;Gasolio riscaldamento;1182,81;213,29;403,21;566,30
2017;3;Marzo;5;GPL;639,35;115,29;147,27;376,79
2017;3;Marzo;6;O.C. fluido BTZ;779,05;70,82;166,84;541,38
2017;3;Marzo;8;O.C. denso BTZ;380,89;0,00;31,39;349,50
2017;4;Aprile;1;Benzina;1551,38;279,76;728,40;543,23
2017;4;Aprile;2;Diesel;1403,33;253,06;617,40;532,87
2017;4;Aprile;3;Gasolio riscaldamento;1172,17;211,37;403,21;557,59
2017;4;Aprile;5;GPL;627,05;113,07;147,27;366,71
2017;4;Aprile;6;O.C. fluido BTZ;774,04;70,37;166,84;536,83
2017;4;Aprile;8;O.C. denso BTZ;386,55;0,00;31,39;355,16
2017;5;Maggio;1;Benzina;1528,50;275,63;728,40;524,47
2017;5;Maggio;2;Diesel;1379,64;248,79;617,40;513,45
2017;5;Maggio;3;Gasolio riscaldamento;1151,96;207,73;403,21;541,02
2017;5;Maggio;5;GPL;618,00;111,44;147,27;359,28
2017;5;Maggio;6;O.C. fluido BTZ;771,87;70,17;166,84;534,86
2017;5;Maggio;8;O.C. denso BTZ;377,67;0,00;31,39;346,28
2017;6;Giugno;1;Benzina;1501,94;270,84;728,40;502,70
2017;6;Giugno;2;Diesel;1352,00;243,81;617,40;490,80
2017;6;Giugno;3;Gasolio riscaldamento;1112,20;200,56;403,21;508,43
2017;6;Giugno;5;GPL;616,83;111,23;147,27;358,33
2017;6;Giugno;6;O.C. fluido BTZ;743,31;67,58;166,84;508,90
2017;6;Giugno;8;O.C. denso BTZ;356,01;0,00;31,39;324,62
2017;7;Luglio;1;Benzina;1490,63;268,80;728,40;493,42
2017;7;Luglio;2;Diesel;1338,28;241,33;617,40;479,55
2017;7;Luglio;3;Gasolio riscaldamento;1123,85;202,66;403,21;517,98
2017;7;Luglio;5;GPL;613,40;110,61;147,27;355,52
2017;7;Luglio;6;O.C. fluido BTZ;747,29;67,93;166,84;512,51
2017;7;Luglio;8;O.C. denso BTZ;352,30;0,00;31,39;320,91
2017;8;Agosto;1;Benzina;1499,93;270,48;728,40;501,05
2017;8;Agosto;2;Diesel;1354,31;244,22;617,40;492,69
2017;8;Agosto;3;Gasolio riscaldamento;1127,34;203,29;403,21;520,84
2017;8;Agosto;5;GPL;620,19;111,84;147,27;361,08
2017;8;Agosto;6;O.C. fluido BTZ;754,42;68,58;166,84;519,00
2017;8;Agosto;8;O.C. denso BTZ;352,78;0,00;31,39;321,39
2017;9;Settembre;1;Benzina;1522,28;274,51;728,40;519,37
2017;9;Settembre;2;Diesel;1373,19;247,62;617,40;508,17
2017;9;Settembre;3;Gasolio riscaldamento;1157,52;208,73;403,21;545,58
2017;9;Settembre;5;GPL;640,16;115,44;147,27;377,45
2017;9;Settembre;6;O.C. fluido BTZ;762,73;69,34;166,84;526,55
2017;9;Settembre;8;O.C. denso BTZ;367,52;0,00;31,39;336,13
2017;10;Ottobre;1;Benzina;1525,06;275,01;728,40;521,65
2017;10;Ottobre;2;Diesel;1387,45;250,20;617,40;519,86
2017;10;Ottobre;3;Gasolio riscaldamento;1165,09;210,10;403,21;551,78
2017;10;Ottobre;5;GPL;657,85;118,63;147,27;391,95
2017;10;Ottobre;6;O.C. fluido BTZ;749,28;68,12;166,84;514,33
2017;10;Ottobre;8;O.C. denso BTZ;381,85;0,00;31,39;350,46
2017;11;Novembre;1;Benzina;1543,70;278,37;728,40;536,92
2017;11;Novembre;2;Diesel;1413,08;254,82;617,40;540,86
2017;11;Novembre;3;Gasolio riscaldamento;1200,03;216,40;403,21;580,42
2017;11;Novembre;5;GPL;665,93;120,08;147,27;398,58
2017;11;Novembre;6;O.C. fluido BTZ;757,44;68,86;166,84;521,74
2017;11;Novembre;8;O.C. denso BTZ;404,86;0,00;31,39;373,47
2017;12;Dicembre;1;Benzina;1550,04;279,52;728,40;542,12
2017;12;Dicembre;2;Diesel;1421,13;256,27;617,40;547,46
2017;12;Dicembre;3;Gasolio riscaldamento;1212,21;218,59;403,21;590,40
2017;12;Dicembre;5;GPL;675,15;121,75;147,27;406,13
2017;12;Dicembre;6;O.C. fluido BTZ;780,18;70,92;166,84;542,42
2017;12;Dicembre;8;O.C. denso BTZ;399,95;0,00;31,39;368,56
2017;13;Anno;1;Benzina;1528,80;275,69;728,40;524,71
2017;13;Anno;2;Diesel;1384,40;249,65;617,40;517,35
2017;13;Anno;3;Gasolio riscaldamento;1168,01;210,62;403,21;554,18
2017;13;Anno;5;GPL;633,96;114,32;147,27;372,37
2017;13;Anno;6;O.C. fluido BTZ;767,26;69,75;166,84;530,66
2017;13;Anno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2017;13;Anno;8;O.C. denso BTZ;381,78;0,00;31,39;350,39
2017;14;Primo Trimestre;1;Benzina;1544,60;278,54;728,40;537,66
2017;14;Primo Trimestre;2;Diesel;1397,24;251,96;617,40;527,88
2017;14;Primo Trimestre;3;Gasolio riscaldamento;1198,59;216,14;403,21;579,24
2017;14;Primo Trimestre;5;GPL;624,16;112,55;147,27;364,34
2017;14;Primo Trimestre;6;O.C. fluido BTZ;789,20;71,75;166,84;550,61
2017;14;Primo Trimestre;8;O.C. denso BTZ;401,13;0,00;31,39;369,74
2017;15;Secondo Trimestre;1;Benzina;1527,29;275,41;728,40;523,48
2017;15;Secondo Trimestre;2;Diesel;1378,34;248,56;617,40;512,38
2017;15;Secondo Trimestre;3;Gasolio riscaldamento;1145,51;206,57;403,21;535,73
2017;15;Secondo Trimestre;5;GPL;620,60;111,91;147,27;361,42
2017;15;Secondo Trimestre;6;O.C. fluido BTZ;763,17;69,38;166,84;526,95
2017;15;Secondo Trimestre;8;O.C. denso BTZ;373,46;0,00;31,39;342,07
2017;16;Terzo Trimestre;1;Benzina;1504,08;271,23;728,40;504,45
2017;16;Terzo Trimestre;2;Diesel;1355,07;244,35;617,40;493,32
2017;16;Terzo Trimestre;3;Gasolio riscaldamento;1136,01;204,85;403,21;527,95
2017;16;Terzo Trimestre;5;GPL;624,41;112,60;147,27;364,54
2017;16;Terzo Trimestre;6;O.C. fluido BTZ;754,73;68,61;166,84;519,28
2017;16;Terzo Trimestre;8;O.C. denso BTZ;357,42;0,00;31,39;326,03
2017;17;Quarto Trimestre;1;Benzina;1539,56;277,63;728,40;533,53
2017;17;Quarto Trimestre;2;Diesel;1407,16;253,75;617,40;536,01
2017;17;Quarto Trimestre;3;Gasolio riscaldamento;1192,36;215,02;403,21;574,13
2017;17;Quarto Trimestre;5;GPL;666,31;120,15;147,27;398,89
2017;17;Quarto Trimestre;6;O.C. fluido BTZ;762,35;69,30;166,84;526,21
2017;17;Quarto Trimestre;8;O.C. denso BTZ;395,45;0,00;31,39;364,06
2018;1;Gennaio;1;Benzina;1568,60;282,86;728,40;557,34
2018;1;Gennaio;2;Diesel;1443,27;260,26;617,40;565,60
2018;1;Gennaio;3;Gasolio riscaldamento;1236,09;222,90;403,21;609,98
2018;1;Gennaio;5;GPL;676,95;122,07;147,27;407,60
2018;1;Gennaio;6;O.C. fluido BTZ;825,43;75,04;166,84;583,55
2018;1;Gennaio;8;O.C. denso BTZ;416,13;0,00;31,39;384,74
2018;2;Febbraio;1;Benzina;1558,25;281,00;728,40;548,85
2018;2;Febbraio;2;Diesel;1431,05;258,06;617,40;555,59
2018;2;Febbraio;3;Gasolio riscaldamento;1202,00;216,76;403,21;582,03
2018;2;Febbraio;5;GPL;660,47;119,10;147,27;394,10
2018;2;Febbraio;6;O.C. fluido BTZ;805,01;73,18;166,84;564,99
2018;2;Febbraio;8;O.C. denso BTZ;391,30;0,00;31,39;359,91
2018;3;Marzo;1;Benzina;1547,96;279,14;728,40;540,43
2018;3;Marzo;2;Diesel;1423,58;256,71;617,40;549,47
2018;3;Marzo;3;Gasolio riscaldamento;1209,37;218,09;403,21;588,08
2018;3;Marzo;5;GPL;651,72;117,52;147,27;386,93
2018;3;Marzo;6;O.C. fluido BTZ;809,88;73,63;166,84;569,41
2018;3;Marzo;8;O.C. denso BTZ;386,27;0,00;31,39;354,88
2018;4;Aprile;1;Benzina;1569,69;283,06;728,40;558,23
2018;4;Aprile;2;Diesel;1446,49;260,84;617,40;568,25
2018;4;Aprile;3;Gasolio riscaldamento;1247,72;225,00;403,21;619,51
2018;4;Aprile;5;GPL;645,53;116,41;147,27;381,85
2018;4;Aprile;6;O.C. fluido BTZ;832,11;75,64;166,84;589,62
2018;4;Aprile;8;O.C. denso BTZ;412,33;0,00;31,39;380,94
2018;5;Maggio;1;Benzina;1621,03;292,32;728,40;600,31
2018;5;Maggio;2;Diesel;1499,35;270,38;617,40;611,57
2018;5;Maggio;3;Gasolio riscaldamento;1290,20;232,66;403,21;654,34
2018;5;Maggio;5;GPL;653,32;117,81;147,27;388,24
2018;5;Maggio;6;O.C. fluido BTZ;877,64;79,79;166,84;631,02
2018;5;Maggio;8;O.C. denso BTZ;460,17;0,00;31,39;428,78
2018;6;Giugno;1;Benzina;1641,66;296,04;728,40;617,22
2018;6;Giugno;2;Diesel;1521,33;274,34;617,40;629,59
2018;6;Giugno;3;Gasolio riscaldamento;1290,42;232,70;403,21;654,51
2018;6;Giugno;5;GPL;670,04;120,83;147,27;401,94
2018;6;Giugno;6;O.C. fluido BTZ;882,31;80,21;166,84;635,26
2018;6;Giugno;8;O.C. denso BTZ;465,88;0,00;31,39;434,49
2018;7;Luglio;1;Benzina;1630,46;294,02;728,40;608,04
2018;7;Luglio;2;Diesel;1508,74;272,07;617,40;619,27
2018;7;Luglio;3;Gasolio riscaldamento;1284,08;231,55;403,21;649,32
2018;7;Luglio;5;GPL;675,24;121,77;147,27;406,21
2018;7;Luglio;6;O.C. fluido BTZ;880,78;80,07;166,84;633,86
2018;7;Luglio;8;O.C. denso BTZ;468,34;0,00;31,39;436,95
2018;8;Agosto;1;Benzina;1629,52;293,85;728,40;607,27
2018;8;Agosto;2;Diesel;1507,16;271,78;617,40;617,97
2018;8;Agosto;3;Gasolio riscaldamento;1290,27;232,67;403,21;654,39
2018;8;Agosto;5;GPL;678,27;122,31;147,27;408,69
2018;8;Agosto;6;O.C. fluido BTZ;882,04;80,18;166,84;635,01
2018;8;Agosto;8;O.C. denso BTZ;463,35;0,00;31,39;431,96
2018;9;Settembre;1;Benzina;1642,20;296,13;728,40;617,67
2018;9;Settembre;2;Diesel;1524,96;274,99;617,40;632,57
2018;9;Settembre;3;Gasolio riscaldamento;1308,49;235,96;403,21;669,32
2018;9;Settembre;5;GPL;691,26;124,65;147,27;419,33
2018;9;Settembre;6;O.C. fluido BTZ;891,42;81,04;166,84;643,54
2018;9;Settembre;8;O.C. denso BTZ;472,08;0,00;31,39;440,69
2018;10;Ottobre;1;Benzina;1658,86;299,14;728,40;631,32
2018;10;Ottobre;2;Diesel;1561,65;281,61;617,40;662,64
2018;10;Ottobre;3;Gasolio riscaldamento;1336,01;240,92;403,21;691,88
2018;10;Ottobre;5;GPL;709,81;128,00;147,27;434,54
2018;10;Ottobre;6;O.C. fluido BTZ;917,42;83,40;166,84;667,18
2018;10;Ottobre;8;O.C. denso BTZ;506,63;0,00;31,39;475,24
2018;11;Novembre;1;Benzina;1612,90;290,85;728,40;593,65
2018;11;Novembre;2;Diesel;1537,65;277,28;617,40;642,97
2018;11;Novembre;3;Gasolio riscaldamento;1290,89;232,78;403,21;654,90
2018;11;Novembre;5;GPL;702,85;126,74;147,27;428,83
2018;11;Novembre;6;O.C. fluido BTZ;882,14;80,20;166,84;635,10
2018;11;Novembre;8;O.C. denso BTZ;458,08;0,00;31,39;426,69
2018;12;Dicembre;1;Benzina;1509,60;272,22;728,40;508,98
2018;12;Dicembre;2;Diesel;1451,15;261,68;617,40;572,06
2018;12;Dicembre;3;Gasolio riscaldamento;1255,38;226,38;403,21;625,79
2018;12;Dicembre;5;GPL;666,03;120,10;147,27;398,66
2018;12;Dicembre;6;O.C. fluido BTZ;869,80;79,07;166,84;623,89
2018;12;Dicembre;8;O.C. denso BTZ;423,69;0,00;31,39;392,30
2018;13;Anno;1;Benzina;1599,37;288,41;728,40;582,56
2018;13;Anno;2;Diesel;1488,29;268,38;617,40;602,50
2018;13;Anno;3;Gasolio riscaldamento;1270,48;229,10;403,21;638,17
2018;13;Anno;5;GPL;673,52;121,45;147,27;404,80
2018;13;Anno;6;O.C. fluido BTZ;863,38;78,49;166,84;618,05
2018;13;Anno;8;O.C. denso BTZ;444,03;0,00;31,39;412,64
2018;14;Primo Trimestre;1;Benzina;1558,27;281,00;728,40;548,87
2018;14;Primo Trimestre;2;Diesel;1432,69;258,35;617,40;556,94
2018;14;Primo Trimestre;3;Gasolio riscaldamento;1216,28;219,33;403,21;593,74
2018;14;Primo Trimestre;5;GPL;663,13;119,58;147,27;396,28
2018;14;Primo Trimestre;6;O.C. fluido BTZ;813,72;73,98;166,84;572,90
2018;14;Primo Trimestre;8;O.C. denso BTZ;398,12;0,00;31,39;366,73
2018;15;Secondo Trimestre;1;Benzina;1610,91;290,49;728,40;592,02
2018;15;Secondo Trimestre;2;Diesel;1489,17;268,54;617,40;603,23
2018;15;Secondo Trimestre;3;Gasolio riscaldamento;1276,27;230,15;403,21;642,91
2018;15;Secondo Trimestre;5;GPL;656,26;118,34;147,27;390,65
2018;15;Secondo Trimestre;6;O.C. fluido BTZ;864,17;78,56;166,84;618,77
2018;15;Secondo Trimestre;8;O.C. denso BTZ;446,28;0,00;31,39;414,89
2018;16;Terzo Trimestre;1;Benzina;1633,97;294,65;728,40;610,92
2018;16;Terzo Trimestre;2;Diesel;1513,50;272,92;617,40;623,18
2018;16;Terzo Trimestre;3;Gasolio riscaldamento;1294,13;233,37;403,21;657,55
2018;16;Terzo Trimestre;5;GPL;681,48;122,89;147,27;411,32
2018;16;Terzo Trimestre;6;O.C. fluido BTZ;884,67;80,42;166,84;637,41
2018;16;Terzo Trimestre;8;O.C. denso BTZ;467,88;0,00;31,39;436,49
2018;17;Quarto Trimestre;1;Benzina;1593,58;287,37;728,40;577,81
2018;17;Quarto Trimestre;2;Diesel;1516,59;273,48;617,40;625,71
2018;17;Quarto Trimestre;3;Gasolio riscaldamento;1294,13;233,37;403,21;657,55
2018;17;Quarto Trimestre;5;GPL;692,79;124,93;147,27;420,59
2018;17;Quarto Trimestre;6;O.C. fluido BTZ;889,87;80,90;166,84;642,13
2018;17;Quarto Trimestre;8;O.C. denso BTZ;462,85;0,00;31,39;431,46
2019;1;Gennaio;1;Benzina;1490,13;268,71;728,40;493,02
2019;1;Gennaio;2;Diesel;1434,73;258,72;617,40;558,61
2019;1;Gennaio;3;Gasolio riscaldamento;1276,84;230,25;403,21;643,38
2019;1;Gennaio;5;GPL;657,04;118,48;147,27;391,29
2019;1;Gennaio;6;O.C. fluido BTZ;886,59;80,60;166,84;639,15
2019;1;Gennaio;8;O.C. denso BTZ;446,66;0,00;31,39;415,27
2019;2;Febbraio;1;Benzina;1521,15;274,31;728,40;518,44
2019;2;Febbraio;2;Diesel;1465,66;264,30;617,40;583,96
2019;2;Febbraio;3;Gasolio riscaldamento;1295,62;233,64;403,21;658,77
2019;2;Febbraio;5;GPL;657,71;118,60;147,27;391,84
2019;2;Febbraio;6;O.C. fluido BTZ;867,72;78,88;166,84;622,00
2019;2;Febbraio;8;O.C. denso BTZ;477,54;0,00;31,39;446,15
2019;3;Marzo;1;Benzina;1558,09;280,97;728,40;548,72
2019;3;Marzo;2;Diesel;1495,22;269,63;617,40;608,19
2019;3;Marzo;3;Gasolio riscaldamento;1308,91;236,03;403,21;669,67
2019;3;Marzo;5;GPL;656,00;118,29;147,27;390,44
2019;3;Marzo;6;O.C. fluido BTZ;865,22;78,66;166,84;619,72
2019;3;Marzo;8;O.C. denso BTZ;490,25;0,00;31,39;458,86
2019;4;Aprile;1;Benzina;1609,87;290,30;728,40;591,17
2019;4;Aprile;2;Diesel;1509,64;272,23;617,40;620,01
2019;4;Aprile;3;Gasolio riscaldamento;1326,98;239,29;403,21;684,48
2019;4;Aprile;5;GPL;653,62;117,87;147,27;388,48
2019;4;Aprile;6;O.C. fluido BTZ;866,54;78,77;166,84;620,93
2019;4;Aprile;8;O.C. denso BTZ;500,02;0,00;31,39;468,63
2019;5;Maggio;1;Benzina;1626,34;293,27;728,40;604,67
2019;5;Maggio;2;Diesel;1519,10;273,94;617,40;627,76
2019;5;Maggio;3;Gasolio riscaldamento;1330,00;239,84;403,21;686,95
2019;5;Maggio;5;GPL;650,94;117,38;147,27;386,29
2019;5;Maggio;6;O.C. fluido BTZ;865,00;78,63;166,84;619,53
2019;5;Maggio;8;O.C. denso BTZ;498,61;0,00;31,39;467,22
2019;6;Giugno;1;Benzina;1596,91;287,97;728,40;580,54
2019;6;Giugno;2;Diesel;1487,83;268,30;617,40;602,13
2019;6;Giugno;3;Gasolio riscaldamento;1283,16;231,39;403,21;648,56
2019;6;Giugno;5;GPL;638,15;115,08;147,27;375,80
2019;6;Giugno;6;O.C. fluido BTZ;840,04;76,37;166,84;596,83
2019;6;Giugno;8;O.C. denso BTZ;482,91;0,00;31,39;451,52
2019;7;Luglio;1;Benzina;1594,54;287,54;728,40;578,60
2019;7;Luglio;2;Diesel;1482,29;267,30;617,40;597,59
2019;7;Luglio;3;Gasolio riscaldamento;1301,89;234,77;403,21;663,91
2019;7;Luglio;5;GPL;620,16;111,83;147,27;361,06
2019;7;Luglio;6;O.C. fluido BTZ;853,54;77,59;166,84;609,11
2019;7;Luglio;8;O.C. denso BTZ;494,30;0,00;31,39;462,91
2019;8;Agosto;1;Benzina;1574,47;283,92;728,40;562,15
2019;8;Agosto;2;Diesel;1462,04;263,65;617,40;580,99
2019;8;Agosto;3;Gasolio riscaldamento;1292,76;233,12;403,21;656,43
2019;8;Agosto;5;GPL;608,21;109,68;147,27;351,26
2019;8;Agosto;6;O.C. fluido BTZ;836,81;76,07;166,84;593,90
2019;8;Agosto;8;O.C. denso BTZ;461,99;0,00;31,39;430,60
2019;9;Settembre;1;Benzina;1579,09;284,75;728,40;565,94
2019;9;Settembre;2;Diesel;1471,41;265,34;617,40;588,67
2019;9;Settembre;3;Gasolio riscaldamento;1314,52;237,05;403,21;674,26
2019;9;Settembre;5;GPL;602,26;108,61;147,27;346,38
2019;9;Settembre;6;O.C. fluido BTZ;852,55;77,50;166,84;608,21
2019;9;Settembre;8;O.C. denso BTZ;465,36;0,00;31,39;433,97
2019;10;Ottobre;1;Benzina;1576,79;284,34;728,40;564,05
